date,tenor_years,source_file,observed,tp,risk_neutral
2017-11-30,10,inputs/tp_10y.png,7.59375,0.3125,7.28125
2017-12-31,10,inputs/tp_10y.png,7.53125,0.33173076923077005,7.19951923076923
2018-01-31,10,inputs/tp_10y.png,7.302884615384615,0.13942307692307665,7.163461538461538
2018-02-28,10,inputs/tp_10y.png,7.09375,0.125,6.96875
2018-03-31,10,inputs/tp_10y.png,7.09375,0.1201923076923066,6.973557692307693
2018-04-30,10,inputs/tp_10y.png,7.28125,0.3125,6.96875
2018-05-31,10,inputs/tp_10y.png,7.40625,0.5673076923076916,6.838942307692308
2018-06-30,10,inputs/tp_10y.png,7.603365384615383,0.75,6.853365384615383
2018-07-31,10,inputs/tp_10y.png,7.733173076923077,0.85576923076923,6.877403846153847
2018-08-31,10,inputs/tp_10y.png,8.29807692307692,1.4134615384615365,6.884615384615383
2018-09-30,10,inputs/tp_10y.png,8.74278846153846,1.8269230769230802,6.91586538461538
2018-10-31,10,inputs/tp_10y.png,8.685096153846153,1.5288461538461533,7.15625
2018-11-30,10,inputs/tp_10y.png,8.78125,1.625,7.15625
2018-12-31,10,inputs/tp_10y.png,8.617788461538462,1.4230769230769234,7.194711538461538
2019-01-31,10,inputs/tp_10y.png,8.353365384615385,1.03846153846154,7.314903846153845
2019-02-28,10,inputs/tp_10y.png,8.28125,0.8125,7.46875
2019-03-31,10,inputs/tp_10y.png,8.28125,0.8125,7.46875
2019-04-30,10,inputs/tp_10y.png,8.221153846153847,0.6875,7.533653846153847
2019-05-31,10,inputs/tp_10y.png,7.90625,0.4375,7.46875
2019-06-30,10,inputs/tp_10y.png,7.526442307692308,0.0625,7.463942307692308
2019-07-31,10,inputs/tp_10y.png,7.338942307692308,0.07211538461538325,7.266826923076925
2019-08-31,10,inputs/tp_10y.png,7.235576923076923,0.23557692307692335,7.0
2019-09-30,10,inputs/tp_10y.png,6.949519230769232,0.16826923076923173,6.78125
2019-10-31,10,inputs/tp_10y.png,6.63221153846154,0.0625,6.56971153846154
2019-11-30,10,inputs/tp_10y.png,6.46875,0.0625,6.40625
2019-12-31,10,inputs/tp_10y.png,6.372596153846155,0.1875,6.185096153846155
2020-01-31,10,inputs/tp_10y.png,6.21875,0.1875,6.03125
