source_file,tenor_years,pixel_x,observed,tp,risk_neutral
inputs/tp_2y.png,2,207,6.733870967741935,0.8064516129032258,5.927419354838709
inputs/tp_2y.png,2,208,6.693548387096775,0.8064516129032258,5.887096774193549
inputs/tp_2y.png,2,209,6.653225806451612,0.8064516129032258,5.846774193548386
inputs/tp_2y.png,2,210,6.57258064516129,0.8064516129032258,5.766129032258064
inputs/tp_2y.png,2,211,6.532258064516129,0.8870967741935484,5.645161290322581
inputs/tp_2y.png,2,212,6.491935483870968,0.967741935483871,5.524193548387097
inputs/tp_2y.png,2,213,6.411290322580646,1.0483870967741937,5.362903225806452
inputs/tp_2y.png,2,214,6.411290322580646,1.0483870967741937,5.362903225806452
inputs/tp_2y.png,2,215,6.491935483870968,0.8870967741935484,5.60483870967742
inputs/tp_2y.png,2,216,6.57258064516129,0.8064516129032258,5.766129032258064
inputs/tp_2y.png,2,217,6.653225806451612,0.6451612903225806,6.008064516129031
inputs/tp_2y.png,2,218,6.733870967741935,0.6451612903225806,6.088709677419354
inputs/tp_2y.png,2,219,6.733870967741935,0.564516129032258,6.169354838709677
inputs/tp_2y.png,2,220,6.774193548387098,0.564516129032258,6.20967741935484
inputs/tp_2y.png,2,221,6.814516129032258,0.4838709677419355,6.330645161290322
inputs/tp_2y.png,2,222,6.814516129032258,0.4032258064516129,6.411290322580645
inputs/tp_2y.png,2,223,6.895161290322581,0.4032258064516129,6.491935483870968
inputs/tp_2y.png,2,224,6.895161290322581,0.3225806451612903,6.572580645161291
inputs/tp_2y.png,2,225,6.975806451612904,0.24193548387096775,6.733870967741936
inputs/tp_2y.png,2,226,7.056451612903227,0.24193548387096775,6.814516129032259
inputs/tp_2y.png,2,227,7.056451612903227,0.24193548387096775,6.814516129032259
inputs/tp_2y.png,2,228,7.137096774193548,0.3225806451612903,6.814516129032258
inputs/tp_2y.png,2,229,7.137096774193548,0.3225806451612903,6.814516129032258
inputs/tp_2y.png,2,230,7.137096774193548,0.3225806451612903,6.814516129032258
